cmd_id,date,jour,ca,nart,qte,pays,client_id
572896,2011-10-26 14:41,mercredi,915.64,39,560,Suisse,12456
572908,2011-10-26 15:47,mercredi,278.58,15,106,Royaume-Uni,15835
572911,2011-10-26 16:03,mercredi,575.41,38,289,Royaume-Uni,16345
572925,2011-10-27 09:18,jeudi,228.22,14,136,France,12523
572986,2011-10-27 10:51,jeudi,490.19,23,300,France,12681
572992,2011-10-27 10:57,jeudi,121.92,2,50,France,12681
573028,2011-10-27 13:29,jeudi,193.44,12,78,Royaume-Uni,16847
573036,2011-10-27 13:44,jeudi,263.46,11,78,France,12437
573077,2011-10-27 14:13,jeudi,4161.06,1,1,France,12536
573080,2011-10-27 14:20,jeudi,4161.06,1,1,France,12536
573106,2011-10-27 15:05,jeudi,216.96,13,137,Allemagne,12626
573108,2011-10-27 15:09,jeudi,256.4,11,117,Norvege,12430
573130,2011-10-27 16:41,jeudi,1204.36,63,603,Royaume-Uni,13969
573143,2011-10-27 17:56,jeudi,951.48,26,810,Royaume-Uni,13098
573153,2011-10-28 07:39,vendredi,8895.76,61,5205,France,12678
573173,2011-10-28 10:10,vendredi,499.16,27,168,Belgique,12362
573270,2011-10-28 13:00,vendredi,296.07,18,150,Royaume-Uni,17418
573273,2011-10-28 13:04,vendredi,52.2,1,36,France,12678
573276,2011-10-28 13:14,vendredi,544.1,20,356,Royaume-Uni,13985
573289,2011-10-28 14:44,vendredi,968.45,42,461,Allemagne,12705
573294,2011-10-28 15:32,vendredi,134.28,3,108,Royaume-Uni,14397
573316,2011-10-28 18:07,vendredi,42.5,1,5,France,12657
573333,2011-10-30 11:34,dimanche,454.2,16,198,Suede,12483
573337,2011-10-30 11:42,dimanche,515.1,10,116,Royaume-Uni,17018
573355,2011-10-30 12:43,dimanche,291.28,9,56,Royaume-Uni,15865
573362,2011-10-30 13:06,dimanche,2176.45,116,1484,Espagne,12597
573388,2011-10-30 14:44,dimanche,965.78,30,520,Royaume-Uni,14895
573389,2011-10-30 14:45,dimanche,47.4,1,12,Royaume-Uni,14895
573391,2011-10-30 14:57,dimanche,501.66,21,185,Irlande,14911
573392,2011-10-30 15:04,dimanche,244.34,15,82,Royaume-Uni,15376
573402,2011-10-30 15:44,dimanche,214.74,15,209,France,12494
573403,2011-10-30 15:50,dimanche,55.2,2,24,Royaume-Uni,16506
573425,2011-10-31 10:05,lundi,160.55,9,81,Royaume-Uni,16836
573428,2011-10-31 10:19,lundi,271.26,20,326,France,12571
573442,2011-10-31 10:42,lundi,214.06,7,90,France,12488
573483,2011-10-31 11:32,lundi,305.36,5,184,Royaume-Uni,15793
573511,2011-10-31 12:25,lundi,1294.32,47,676,Autre,12347
573545,2011-10-31 13:12,lundi,171.45,10,76,Royaume-Uni,16969
573546,2011-10-31 13:13,lundi,547.14,27,398,Royaume-Uni,15974
573581,2011-10-31 14:22,lundi,596.91,37,392,Irlande,14911
573588,2011-10-31 15:01,lundi,214.9,10,53,Finlande,12588
573656,2011-10-31 16:02,lundi,462.85,24,148,Belgique,12417
573747,2011-11-01 09:14,mardi,151.3,12,177,Royaume-Uni,13697
573748,2011-11-01 09:24,mardi,1212.67,51,624,Irlande,14911
573776,2011-11-01 10:32,mardi,85.45,5,23,Royaume-Uni,13468
573867,2011-11-01 12:12,mardi,568.6,24,346,France,12674
573892,2011-11-01 13:57,mardi,834.38,44,270,Irlande,14911
573895,2011-11-01 14:01,mardi,43.5,2,101,Royaume-Uni,15423
573901,2011-11-01 14:49,mardi,294.58,22,296,Royaume-Uni,14191
573910,2011-11-01 15:34,mardi,422.1,8,258,Royaume-Uni,13969
573912,2011-11-01 15:48,mardi,37.5,1,30,Royaume-Uni,17888
573927,2011-11-02 09:59,mercredi,282.2,15,72,Royaume-Uni,13890
574012,2011-11-02 11:54,mercredi,400.32,2,1152,Royaume-Uni,12830
574022,2011-11-02 12:20,mercredi,85.92,1,48,Italie,12594
574068,2011-11-02 14:51,mercredi,633.44,22,291,France,12490
574071,2011-11-02 14:57,mercredi,171.23,11,64,Allemagne,12654
574090,2011-11-03 09:17,jeudi,326.87,20,236,Royaume-Uni,17442
574093,2011-11-03 09:43,jeudi,736.55,39,567,France,12437
574097,2011-11-03 09:56,jeudi,725.72,29,377,Allemagne,12471
574100,2011-11-03 10:13,jeudi,147.35,21,104,Royaume-Uni,14098
574104,2011-11-03 10:45,jeudi,656.95,25,376,France,12615
574252,2011-11-03 13:24,jeudi,260.48,10,94,France,12437
574255,2011-11-03 13:44,jeudi,92.25,5,40,Allemagne,12569
574275,2011-11-03 14:37,jeudi,311.73,15,127,Norvege,12352
574326,2011-11-04 08:29,vendredi,310.28,25,381,Royaume-Uni,14913
574329,2011-11-04 09:07,vendredi,477.94,16,210,Belgique,12362
574336,2011-11-04 09:52,vendredi,1195.09,56,559,Belgique,12397
574343,2011-11-04 10:11,vendredi,379.28,26,302,Pologne,12576
574351,2011-11-04 10:37,vendredi,111.57,33,160,Royaume-Uni,17348
574442,2011-11-04 11:40,vendredi,561.28,10,139,Finlande,12704
574502,2011-11-04 13:16,vendredi,111.98,27,79,Royaume-Uni,17274
574550,2011-11-04 15:18,vendredi,738.57,63,327,Espagne,12484
574591,2011-11-06 10:47,dimanche,309.53,17,115,Royaume-Uni,15745
574653,2011-11-06 11:30,dimanche,482.16,14,522,Allemagne,12619
574672,2011-11-06 12:25,dimanche,210.31,66,129,Royaume-Uni,13532
574679,2011-11-06 12:38,dimanche,464.32,14,259,Allemagne,12645
574682,2011-11-06 12:44,dimanche,310.39,67,196,Royaume-Uni,14963
574737,2011-11-06 15:53,dimanche,558.59,27,259,Royaume-Uni,14868
574745,2011-11-07 08:26,lundi,220.64,15,325,Irlande,14911
574838,2011-11-07 11:37,lundi,140.0,1,5,Espagne,12484
574841,2011-11-07 11:42,lundi,397.43,5,30,Irlande,14156
574842,2011-11-07 11:55,lundi,114.75,7,61,Royaume-Uni,13890
574844,2011-11-07 11:57,lundi,222.26,13,89,Portugal,12783
574874,2011-11-07 13:06,lundi,332.36,13,335,Irlande,14911
574920,2011-11-07 16:34,lundi,418.26,20,160,Royaume-Uni,13985
574938,2011-11-07 17:15,lundi,206.9,3,78,Irlande,14911
574958,2011-11-08 10:00,mardi,260.38,17,242,Royaume-Uni,14050
575049,2011-11-08 12:13,mardi,614.32,35,409,France,12721
575067,2011-11-08 12:45,mardi,774.45,24,461,France,12583
575078,2011-11-08 13:25,mardi,320.34,17,146,Royaume-Uni,17633
575144,2011-11-08 15:38,mardi,573.71,24,239,Espagne,12540
575151,2011-11-08 16:12,mardi,263.08,15,129,Belgique,12395
575154,2011-11-08 16:15,mardi,243.47,13,117,Belgique,12395
575169,2011-11-08 17:21,mardi,598.46,22,287,Royaume-Uni,14367
575193,2011-11-09 09:34,mercredi,718.99,38,346,France,12681
575194,2011-11-09 09:38,mercredi,359.46,15,222,Royaume-Uni,16767
575195,2011-11-09 09:40,mercredi,271.36,15,202,Royaume-Uni,16767
575196,2011-11-09 09:41,mercredi,83.2,1,40,Royaume-Uni,16767
575197,2011-11-09 09:42,mercredi,41.08,3,46,Royaume-Uni,16767
575326,2011-11-09 13:47,mercredi,349.83,16,153,France,12532
575334,2011-11-09 13:54,mercredi,475.62,23,256,Royaume-Uni,14493
575352,2011-11-09 14:56,mercredi,449.4,6,87,Allemagne,12504
575485,2011-11-09 17:03,mercredi,175.92,11,88,Royaume-Uni,18274
575486,2011-11-09 17:07,mercredi,826.04,21,580,Irlande,14911
575493,2011-11-10 08:39,jeudi,321.37,15,271,Royaume-Uni,18210
575504,2011-11-10 10:29,jeudi,770.92,34,305,Royaume-Uni,14895
575514,2011-11-10 10:40,jeudi,445.04,24,261,Espagne,12541
575603,2011-11-10 12:29,jeudi,197.85,24,109,Royaume-Uni,18125
575620,2011-11-10 13:01,jeudi,198.39,13,125,Royaume-Uni,17573
575632,2011-11-10 13:44,jeudi,1013.86,3,3,Allemagne,12473
575636,2011-11-10 13:46,jeudi,40.46,1,1,Allemagne,12473
575674,2011-11-10 15:06,jeudi,125.38,7,54,Royaume-Uni,13468
575684,2011-11-10 15:57,jeudi,300.38,6,266,Royaume-Uni,14397
575713,2011-11-10 17:49,jeudi,254.28,15,148,Allemagne,13817
575725,2011-11-10 18:46,jeudi,1955.68,32,1103,Royaume-Uni,13098
575728,2011-11-10 19:40,jeudi,1003.03,48,496,Irlande,14911
575729,2011-11-10 19:49,jeudi,397.06,26,196,Royaume-Uni,17932
575733,2011-11-11 08:33,vendredi,246.01,14,132,Allemagne,13810
575734,2011-11-11 08:39,vendredi,292.58,13,64,Suisse,12384
575735,2011-11-11 08:46,vendredi,370.8,17,153,Irlande,14156
575750,2011-11-11 10:29,vendredi,379.58,9,161,Allemagne,12600
575751,2011-11-11 10:32,vendredi,1674.65,47,840,Irlande,14911
575767,2011-11-11 11:11,vendredi,209.73,58,163,Royaume-Uni,17348
575787,2011-11-11 11:18,vendredi,486.96,30,324,Allemagne,12518
575845,2011-11-11 12:07,vendredi,336.8,14,337,France,12598
575871,2011-11-11 12:52,vendredi,461.32,20,259,Irlande,14911
575884,2011-11-11 13:46,vendredi,413.12,22,203,France,12685
575886,2011-11-11 13:57,vendredi,492.94,76,317,Allemagne,12517
575888,2011-11-11 14:04,vendredi,54.0,1,3,Allemagne,12517
575916,2011-11-11 16:49,vendredi,176.4,2,97,France,12691
575933,2011-11-13 10:41,dimanche,1285.44,8,1200,Irlande,14911
576019,2011-11-13 14:31,dimanche,586.85,37,375,Autriche,12865
576051,2011-11-13 14:45,dimanche,2068.49,69,945,Irlande,14911
576083,2011-11-14 08:22,lundi,1238.48,11,1060,Suede,17404
576141,2011-11-14 10:47,lundi,348.21,23,206,Irlande,14911
576222,2011-11-14 13:02,lundi,411.72,19,322,France,12490
576245,2011-11-14 13:40,lundi,518.12,23,225,France,12553
576246,2011-11-14 13:42,lundi,414.26,65,292,Royaume-Uni,17566
576269,2011-11-14 14:23,lundi,461.59,21,195,Portugal,12762
576300,2011-11-14 14:39,lundi,231.8,61,77,Royaume-Uni,15058
576318,2011-11-14 14:57,lundi,249.15,15,124,Royaume-Uni,15058
576327,2011-11-14 15:19,lundi,243.53,10,72,Allemagne,12476
576345,2011-11-14 15:37,lundi,742.93,33,342,Autriche,12374
576353,2011-11-14 16:17,lundi,458.91,20,299,Royaume-Uni,15050
576371,2011-11-15 08:07,mardi,405.07,18,534,Irlande,14911
576373,2011-11-15 08:43,mardi,332.23,9,40,France,12640
576378,2011-11-15 09:15,mardi,303.93,15,186,Royaume-Uni,15628
576390,2011-11-15 10:13,mardi,130.85,7,56,Allemagne,12569
576520,2011-11-15 12:33,mardi,172.65,30,92,Royaume-Uni,14467
576575,2011-11-15 13:55,mardi,333.69,19,124,Royaume-Uni,16295
576593,2011-11-15 14:48,mardi,598.73,128,281,Royaume-Uni,15720
576595,2011-11-15 14:56,mardi,376.58,8,199,Irlande,14911
576596,2011-11-15 14:57,mardi,107.8,5,52,Irlande,14911
576602,2011-11-15 15:20,mardi,832.58,13,226,Irlande,14156
576603,2011-11-15 15:22,mardi,524.28,29,195,Irlande,14911
576606,2011-11-15 15:33,mardi,274.4,5,112,Royaume-Uni,13410
576607,2011-11-15 15:42,mardi,762.56,43,540,Allemagne,12474
576638,2011-11-16 09:35,mercredi,219.35,13,117,Royaume-Uni,13890
576653,2011-11-16 10:45,mercredi,4391.16,26,2900,Irlande,14156
576669,2011-11-16 11:52,mercredi,77.76,2,25,France,12640
576789,2011-11-16 13:56,mercredi,60.12,5,109,Allemagne,12569
576790,2011-11-16 13:59,mercredi,67.75,2,6,Allemagne,12569
576863,2011-11-16 16:06,mercredi,251.97,13,123,Allemagne,12626
576869,2011-11-16 16:20,mercredi,617.04,5,577,Allemagne,12500
576874,2011-11-16 16:30,mercredi,171.19,10,65,Royaume-Uni,15432
576880,2011-11-16 17:03,mercredi,350.62,18,148,Irlande,14911
576894,2011-11-17 08:35,jeudi,291.86,16,110,France,12681
576897,2011-11-17 08:41,jeudi,743.43,12,186,Autre,17828
576899,2011-11-17 08:49,jeudi,759.48,32,248,Irlande,14911
576909,2011-11-17 09:49,jeudi,1072.12,32,519,Allemagne,12471
576910,2011-11-17 09:51,jeudi,2037.69,45,473,Allemagne,12477
576923,2011-11-17 10:52,jeudi,4808.48,31,2210,Japon,12753
577020,2011-11-17 12:32,jeudi,365.29,16,193,Royaume-Uni,17147
577029,2011-11-17 12:59,jeudi,655.82,50,729,Royaume-Uni,15563
577039,2011-11-17 13:30,jeudi,1050.66,43,446,Espagne,12539
577046,2011-11-17 13:46,jeudi,1342.71,59,524,Belgique,12449
577050,2011-11-17 13:59,jeudi,738.67,36,798,Royaume-Uni,14191
577060,2011-11-17 14:36,jeudi,131.8,4,92,Royaume-Uni,14397
577061,2011-11-17 14:40,jeudi,842.94,45,383,Irlande,14911
577065,2011-11-17 14:46,jeudi,146.35,8,53,Royaume-Uni,13890
577067,2011-11-17 14:49,jeudi,164.72,4,170,Finlande,12704
577068,2011-11-17 14:50,jeudi,9.0,1,30,Royaume-Uni,15563
577069,2011-11-17 14:51,jeudi,69.61,4,13,Finlande,12704
577071,2011-11-17 14:56,jeudi,1166.7,53,481,Royaume-Uni,13969
577121,2011-11-17 18:29,jeudi,800.96,32,514,France,12681
577125,2011-11-17 18:43,jeudi,133.4,4,62,Espagne,12445
577135,2011-11-18 08:56,vendredi,239.72,6,340,Allemagne,12427
577142,2011-11-18 09:19,vendredi,344.51,18,171,Royaume-Uni,13985
577148,2011-11-18 09:43,vendredi,1253.66,9,586,Royaume-Uni,13941
577152,2011-11-18 09:53,vendredi,499.4,24,300,France,14277
577157,2011-11-18 09:58,vendredi,925.64,44,669,Suisse,12451
577161,2011-11-18 10:18,vendredi,280.3,15,120,Royaume-Uni,18210
577178,2011-11-18 11:10,vendredi,177.31,11,96,Italie,12618
577180,2011-11-18 11:27,vendredi,1040.39,17,315,Belgique,12380
577235,2011-11-18 12:09,vendredi,314.85,14,148,Royaume-Uni,14367
577299,2011-11-18 12:52,vendredi,126.0,8,81,Allemagne,12498
577301,2011-11-18 12:53,vendredi,30.45,2,9,Allemagne,12498
577308,2011-11-18 13:14,vendredi,295.88,17,120,Royaume-Uni,15088
577312,2011-11-18 13:18,vendredi,738.18,37,422,Royaume-Uni,17049
577316,2011-11-18 13:30,vendredi,1185.85,44,448,Italie,12578
577322,2011-11-18 13:45,vendredi,72.0,1,200,Royaume-Uni,17888
577333,2011-11-18 14:40,vendredi,370.14,17,130,Royaume-Uni,14868
577344,2011-11-18 15:14,vendredi,198.6,10,93,France,12437
577355,2011-11-18 15:53,vendredi,785.56,44,296,Irlande,14911
577357,2011-11-18 15:54,vendredi,867.64,13,356,Royaume-Uni,13098
577429,2011-11-20 11:06,dimanche,255.4,17,316,Royaume-Uni,14881
577476,2011-11-20 11:31,dimanche,888.27,27,400,Espagne,12540
577479,2011-11-20 11:34,dimanche,917.54,41,440,Irlande,14911
577494,2011-11-20 12:17,dimanche,35.1,1,18,Royaume-Uni,16506
577497,2011-11-20 12:22,dimanche,287.81,57,193,Royaume-Uni,17555
577502,2011-11-20 12:34,dimanche,576.29,26,221,France,12598
577503,2011-11-20 12:34,dimanche,236.3,46,86,Royaume-Uni,18110
577508,2011-11-20 12:45,dimanche,185.34,34,109,Royaume-Uni,18127
577512,2011-11-20 12:55,dimanche,262.42,13,77,France,12523
577523,2011-11-20 13:33,dimanche,205.96,12,77,Espagne,12597
577524,2011-11-20 13:33,dimanche,546.64,51,320,Royaume-Uni,16905
577525,2011-11-20 13:37,dimanche,161.35,7,133,Royaume-Uni,16905
577528,2011-11-20 13:45,dimanche,177.31,9,63,Royaume-Uni,15745
577532,2011-11-20 14:01,dimanche,118.98,32,233,Royaume-Uni,16666
577534,2011-11-20 14:05,dimanche,23.79,5,51,Royaume-Uni,18127
577543,2011-11-20 14:40,dimanche,285.56,20,182,Royaume-Uni,17636
577551,2011-11-20 15:21,dimanche,265.83,15,125,Belgique,12395
577607,2011-11-21 09:21,lundi,95.4,1,12,Irlande,14911
577613,2011-11-21 10:02,lundi,805.2,50,614,Irlande,14911
577618,2011-11-21 10:27,lundi,430.48,14,68,Portugal,12795
577687,2011-11-21 11:16,lundi,397.72,16,271,France,12583
577698,2011-11-21 12:05,lundi,320.89,34,318,Royaume-Uni,14963
577732,2011-11-21 13:09,lundi,569.92,12,481,Royaume-Uni,15093
577733,2011-11-21 13:10,lundi,149.47,19,138,Royaume-Uni,15163
577755,2011-11-21 14:49,lundi,195.36,11,118,Royaume-Uni,17010
577776,2011-11-21 16:02,lundi,32.65,3,3,Allemagne,12504
577784,2011-11-21 16:24,lundi,119.66,8,147,Royaume-Uni,13862
577785,2011-11-21 16:25,lundi,701.97,53,532,Royaume-Uni,16369
577793,2011-11-21 16:40,lundi,135.43,9,69,Royaume-Uni,13468
577808,2011-11-22 08:28,mardi,75.0,3,44,Royaume-Uni,13403
577811,2011-11-22 08:54,mardi,214.71,14,179,Royaume-Uni,16311
577813,2011-11-22 09:06,mardi,580.38,26,458,Royaume-Uni,14297
577814,2011-11-22 09:16,mardi,120.06,9,122,Royaume-Uni,15106
577825,2011-11-22 09:42,mardi,144.72,10,59,Royaume-Uni,17453
577850,2011-11-22 11:04,mardi,1136.96,63,870,Irlande,14911
577856,2011-11-22 11:19,mardi,357.88,13,186,France,12490
578004,2011-11-22 12:38,mardi,108.4,11,88,Royaume-Uni,17155
578009,2011-11-22 12:48,mardi,114.14,19,58,Royaume-Uni,14467
578024,2011-11-22 13:27,mardi,639.2,36,341,Allemagne,12705
578033,2011-11-22 13:42,mardi,585.75,28,175,France,12656
578038,2011-11-22 14:10,mardi,346.14,9,186,Royaume-Uni,14251
578043,2011-11-22 14:39,mardi,416.17,23,221,Allemagne,12474
578054,2011-11-22 14:59,mardi,616.0,10,239,Irlande,14911
578078,2011-11-22 16:24,mardi,196.94,11,79,Italie,12586
578079,2011-11-22 16:26,mardi,466.18,23,198,Royaume-Uni,13985
578082,2011-11-22 16:33,mardi,221.36,14,137,Pays-Bas,12775
578084,2011-11-22 16:34,mardi,301.25,21,185,Belgique,12465
578089,2011-11-22 17:02,mardi,406.72,6,120,Suede,12483
578093,2011-11-22 17:21,mardi,302.24,17,376,Irlande,14911
578094,2011-11-22 17:23,mardi,184.4,23,64,Royaume-Uni,16261
578104,2011-11-23 08:43,mercredi,308.46,15,90,Royaume-Uni,13969
578105,2011-11-23 08:47,mercredi,177.33,8,60,Irlande,14911
578108,2011-11-23 09:20,mercredi,385.06,13,526,Italie,14912
578120,2011-11-23 10:21,mercredi,381.2,21,252,Royaume-Uni,14493
578277,2011-11-23 13:51,mercredi,329.12,25,212,France,12723
578287,2011-11-23 14:01,mercredi,19.26,3,7,France,12723
578295,2011-11-23 14:39,mercredi,204.3,7,74,Allemagne,12569
578298,2011-11-23 14:52,mercredi,398.7,17,461,Allemagne,12619
578331,2011-11-24 08:44,jeudi,207.14,10,143,Irlande,14911
578333,2011-11-24 08:50,jeudi,332.96,12,202,Allemagne,12471
578339,2011-11-24 09:07,jeudi,178.48,9,77,Espagne,12421
578348,2011-11-24 09:34,jeudi,162.5,11,134,France,12494
578349,2011-11-24 09:50,jeudi,465.35,25,375,Royaume-Uni,14539
578362,2011-11-24 10:39,jeudi,1082.14,22,551,Royaume-Uni,12913
578425,2011-11-24 12:01,jeudi,72.0,1,4,Allemagne,12705
578459,2011-11-24 12:30,jeudi,286.4,8,224,Australie,12388
578469,2011-11-24 12:36,jeudi,590.32,13,260,Allemagne,12471
578472,2011-11-24 12:40,jeudi,1750.46,59,591,Allemagne,12476
578488,2011-11-24 12:53,jeudi,518.42,58,298,Portugal,12784
578509,2011-11-24 13:17,jeudi,183.5,11,131,Allemagne,12705
578530,2011-11-24 14:37,jeudi,301.14,10,138,Royaume-Uni,14251
578541,2011-11-24 15:01,jeudi,2079.37,126,825,France,14277
578662,2011-11-24 16:51,jeudi,159.23,23,41,Royaume-Uni,17516
578689,2011-11-25 09:31,vendredi,353.61,4,177,Royaume-Uni,15793
578696,2011-11-25 10:02,vendredi,721.34,32,336,Royaume-Uni,13985
578698,2011-11-25 10:20,vendredi,400.09,35,441,France,12620
578705,2011-11-25 11:12,vendredi,125.22,17,45,Allemagne,12531
578719,2011-11-25 11:25,vendredi,177.61,38,175,Royaume-Uni,17348
578736,2011-11-25 11:33,vendredi,706.5,15,318,France,12681
578792,2011-11-25 12:20,vendredi,293.79,6,92,Irlande,14911
578794,2011-11-25 12:24,vendredi,208.04,17,110,Royaume-Uni,17232
578811,2011-11-25 13:28,vendredi,2016.78,49,594,Norvege,12438
578926,2011-11-27 12:24,dimanche,528.71,85,228,Royaume-Uni,18156
578941,2011-11-27 13:26,dimanche,251.24,64,398,Royaume-Uni,16024
578994,2011-11-27 15:44,dimanche,829.91,22,225,Irlande,14911
579069,2011-11-28 10:31,lundi,1073.23,59,605,Irlande,14911
579094,2011-11-28 10:56,lundi,882.68,38,300,Allemagne,12668
579102,2011-11-28 11:33,lundi,805.6,43,340,Irlande,14911
579128,2011-11-28 12:30,lundi,161.4,5,102,Royaume-Uni,14397
579134,2011-11-28 12:38,lundi,499.56,22,330,Royaume-Uni,13115
579152,2011-11-28 13:26,lundi,527.2,31,385,Allemagne,12479
579153,2011-11-28 13:26,lundi,245.1,13,127,France,12660
579173,2011-11-28 14:37,lundi,127.86,15,161,Royaume-Uni,17359
579190,2011-11-28 15:35,lundi,491.12,9,390,France,12657
579193,2011-11-28 15:47,lundi,491.12,9,390,France,12657
579259,2011-11-29 08:40,mardi,262.5,15,151,Suisse,12451
579269,2011-11-29 09:48,mardi,213.96,7,168,Royaume-Uni,14601
579276,2011-11-29 10:10,mardi,93.0,5,49,Allemagne,12654
579345,2011-11-29 11:46,mardi,643.0,23,342,France,12727
579391,2011-11-29 12:07,mardi,490.68,13,380,Royaume-Uni,14251
579393,2011-11-29 12:07,mardi,566.98,29,309,Allemagne,12627
579401,2011-11-29 12:12,mardi,424.83,22,187,Royaume-Uni,14550
579416,2011-11-29 13:00,mardi,604.86,12,233,Allemagne,12471
579419,2011-11-29 13:01,mardi,94.02,6,48,Allemagne,12471
579503,2011-11-29 16:23,mardi,170.74,31,117,Espagne,17097
579515,2011-11-29 17:23,mardi,370.13,19,238,Royaume-Uni,14191
579524,2011-11-30 08:17,mercredi,302.56,17,134,Royaume-Uni,16295
579527,2011-11-30 08:43,mercredi,441.04,18,270,Royaume-Uni,18210
579528,2011-11-30 08:44,mercredi,119.0,4,51,Pays-Bas,12787
579529,2011-11-30 08:50,mercredi,531.21,27,270,France,12488
579539,2011-11-30 10:06,mercredi,350.97,18,100,Irlande,14911
579545,2011-11-30 10:18,mercredi,931.46,18,515,Royaume-Uni,13098
579553,2011-11-30 10:54,mercredi,760.71,31,354,Irlande,14156
579629,2011-11-30 12:16,mercredi,248.17,28,227,Royaume-Uni,14963
579634,2011-11-30 12:18,mercredi,163.85,11,147,France,12598
579741,2011-11-30 14:33,mercredi,163.59,68,95,Royaume-Uni,16910
579747,2011-11-30 14:40,mercredi,371.6,12,151,Allemagne,12528
579768,2011-11-30 15:08,mercredi,482.96,9,133,Irlande,14911
579790,2011-11-30 15:38,mercredi,56.0,1,2,Portugal,12784
579870,2011-11-30 16:47,mercredi,292.41,14,99,France,12437
579881,2011-11-30 17:22,mercredi,905.52,27,512,Danemark,12429
579901,2011-12-01 08:35,jeudi,208.19,10,88,Allemagne,12569
579910,2011-12-01 08:52,jeudi,367.75,15,132,Irlande,14911
579927,2011-12-01 09:20,jeudi,487.68,24,159,Allemagne,12572
580028,2011-12-01 12:11,jeudi,154.45,11,93,Royaume-Uni,13890
580058,2011-12-01 13:19,jeudi,633.53,23,333,Royaume-Uni,14367
580092,2011-12-01 14:38,jeudi,1121.79,61,586,Royaume-Uni,13969
580120,2011-12-01 16:38,jeudi,277.02,10,169,France,12553
580127,2011-12-01 17:51,jeudi,309.2,19,257,Irlande,14911
580137,2011-12-01 19:54,jeudi,486.95,87,226,Royaume-Uni,17566
580140,2011-12-02 09:19,vendredi,849.24,42,421,Royaume-Uni,14895
580141,2011-12-02 09:22,vendredi,25.2,1,12,Royaume-Uni,14895
580142,2011-12-02 09:23,vendredi,51.18,3,22,Royaume-Uni,14895
580153,2011-12-02 10:23,vendredi,1436.93,48,1032,Portugal,12762
580154,2011-12-02 10:24,vendredi,67.0,4,9,Allemagne,12569
580208,2011-12-02 12:07,vendredi,156.4,9,48,Royaume-Uni,13468
580265,2011-12-02 12:47,vendredi,144.0,4,51,Finlande,12587
580281,2011-12-02 13:15,vendredi,198.76,5,81,Finlande,12704
580285,2011-12-02 13:22,vendredi,85.1,3,14,France,12695
580289,2011-12-02 13:32,vendredi,844.78,32,457,Royaume-Uni,15856
580292,2011-12-02 13:37,vendredi,264.99,5,109,Royaume-Uni,15856
580306,2011-12-02 14:29,vendredi,435.0,22,196,Royaume-Uni,14250
580308,2011-12-02 14:30,vendredi,240.22,15,138,Royaume-Uni,14250
580314,2011-12-02 15:11,vendredi,20.11,6,55,Royaume-Uni,13969
580357,2011-12-02 16:07,vendredi,945.13,26,544,Royaume-Uni,15856
580360,2011-12-02 16:14,vendredi,515.7,27,278,Royaume-Uni,14493
580361,2011-12-02 16:25,vendredi,15.0,1,12,Royaume-Uni,14865
580394,2011-12-04 10:53,dimanche,207.76,6,152,Royaume-Uni,14397
580509,2011-12-04 13:45,dimanche,361.35,21,212,France,12719
580511,2011-12-04 13:54,dimanche,697.7,28,290,Allemagne,12560
580512,2011-12-04 13:55,dimanche,389.62,19,180,Allemagne,12673
580514,2011-12-04 14:01,dimanche,334.7,26,159,Royaume-Uni,16905
580527,2011-12-04 15:19,dimanche,374.37,115,269,Royaume-Uni,13736
580528,2011-12-04 15:28,dimanche,773.54,30,534,Irlande,14911
580531,2011-12-04 15:47,dimanche,92.55,4,34,Allemagne,12569
580532,2011-12-04 15:54,dimanche,587.92,6,248,Royaume-Uni,13098
580533,2011-12-04 15:55,dimanche,96.3,1,18,Royaume-Uni,13098
580536,2011-12-04 16:07,dimanche,462.3,26,255,France,12490
580548,2011-12-05 09:41,lundi,69.0,4,7,Allemagne,12569
580555,2011-12-05 10:18,lundi,512.0,13,185,Irlande,14911
580557,2011-12-05 10:19,lundi,75.4,4,34,Irlande,14911
580559,2011-12-05 10:24,lundi,202.95,9,96,Royaume-Uni,15628
580630,2011-12-05 12:11,lundi,535.1,13,523,Royaume-Uni,12913
580640,2011-12-05 12:51,lundi,186.8,92,147,Royaume-Uni,16910
580662,2011-12-05 13:58,lundi,479.58,7,334,Royaume-Uni,15856
580666,2011-12-05 14:06,lundi,81.6,1,32,Royaume-Uni,15856
580685,2011-12-05 15:16,lundi,347.6,16,216,Royaume-Uni,17676
580704,2011-12-05 16:26,lundi,238.0,1,40,Suede,17404
580705,2011-12-05 16:28,lundi,712.48,34,472,France,12683
580706,2011-12-05 16:31,lundi,85.0,1,5,France,12683
580722,2011-12-05 17:06,lundi,147.56,5,74,Royaume-Uni,13985
580723,2011-12-05 17:09,lundi,494.62,33,407,Royaume-Uni,15856
580734,2011-12-06 08:46,mardi,718.43,22,267,Portugal,12766
580756,2011-12-06 10:19,mardi,77.28,5,25,France,12723
580822,2011-12-06 11:33,mardi,114.61,24,299,Royaume-Uni,17884
580955,2011-12-06 14:22,mardi,172.06,12,182,Espagne,12442
580962,2011-12-06 14:40,mardi,59.66,4,28,Royaume-Uni,17119
580963,2011-12-06 14:49,mardi,390.09,13,145,Royaume-Uni,14868
580965,2011-12-06 14:52,mardi,369.73,20,175,Belgique,12417
580979,2011-12-06 15:40,mardi,529.04,30,221,Belgique,12362
580986,2011-12-06 16:34,mardi,314.44,20,254,France,12650
