vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2
2024-1220690,2024-07-18,420000.0,RUE DE LA BUTTE AUX CAILLES,13,73.0,3,2.34863,48.82773,5753.42
2024-1220697,2024-07-18,1150000.0,PL DU COMMERCE,15,89.0,4,2.29229,48.84486,12921.35
2024-1220727,2024-07-18,807200.0,RUE DU CHEMIN VERT,11,30.0,2,2.37556,48.85914,26906.67
2024-1220734,2024-07-18,359865.0,RUE DE CROULEBARBE,13,43.0,2,2.35234,48.83361,8368.95
2024-1220743,2024-07-18,360000.0,RUE DE LA COLONIE,13,45.0,2,2.3492,48.8242,8000.0
2024-1220746,2024-07-18,271000.0,BD MASSENA,13,44.0,2,2.36732,48.82195,6159.09
2024-1220793,2024-07-18,730000.0,RUE JOUVENET,16,90.0,4,2.26562,48.84278,8111.11
2024-1220797,2024-07-18,112500.0,RUE DU FBG ST ANTOINE,12,10.0,1,2.38044,48.85013,11250.0
2024-1220821,2024-07-18,1115573.0,VLA CHANEZ,16,94.0,4,2.26059,48.84742,11867.8
2024-1220829,2024-07-18,375860.0,RUE DE LA CROIX NIVERT,15,50.0,3,2.28927,48.83715,7517.2
2024-1220842,2024-07-18,320000.0,RUE LECOURBE,15,33.0,1,2.30873,48.84503,9696.97
2024-1220921,2024-07-18,325000.0,VLA DU BEL AIR,12,42.0,3,2.40901,48.84325,7738.1
2024-1220959,2024-07-18,495000.0,RUE SAINT CHARLES,15,58.0,2,2.28939,48.85135,8534.48
2024-1220973,2024-07-18,228000.0,RUE CHARDON LAGACHE,16,22.0,1,2.26577,48.8446,10363.64
2024-1220990,2024-07-18,140000.0,RUE KELLER,11,29.0,2,2.3756,48.8555,4827.59
2024-1221006,2024-07-18,776813.0,RUE HALLE,14,70.0,3,2.33062,48.82923,11097.33
2024-1221009,2024-07-18,325000.0,RUE PLEYEL,12,31.0,2,2.39077,48.83994,10483.87
2024-1221015,2024-07-18,217945.0,RUE DU FBG ST ANTOINE,11,25.0,1,2.38514,48.85021,8717.8
2024-1221042,2024-07-18,629050.0,AV DU MAINE,14,60.0,3,2.32345,48.83715,10484.17
2024-1221045,2024-07-18,670000.0,RUE AGAR,16,80.0,4,2.27409,48.85137,8375.0
2024-1221087,2024-07-18,600000.0,BD EXELMANS,16,78.0,3,2.26723,48.84038,7692.31
2024-1221090,2024-07-18,350000.0,RUE DE BERCY,12,48.0,2,2.37595,48.84099,7291.67
2024-1221098,2024-07-18,224000.0,RUE D ALEMBERT,14,51.0,2,2.33274,48.83002,4392.16
2024-1221114,2024-07-18,840000.0,RUE DAUPHINE,6,95.0,5,2.33877,48.85429,8842.11
2024-1221123,2024-07-18,1508350.0,AV JULES JANIN,16,140.0,6,2.27567,48.86082,10773.93
2024-1221146,2024-07-18,190000.0,RUE CACHEUX,13,25.0,2,2.3458,48.82007,7600.0
2024-1221151,2024-07-18,1076000.0,RUE MICHEL ANGE,16,99.0,3,2.26339,48.8461,10868.69
2024-1221162,2024-07-18,1444000.0,RUE D ASSAS,6,120.0,4,2.33143,48.84528,12033.33
2024-1221170,2024-07-18,970000.0,QUAI LOUIS BLERIOT,16,116.0,3,2.27206,48.84511,8362.07
2024-1221185,2024-07-18,430000.0,RUE EMILE DUBOIS,14,49.0,2,2.3363,48.83134,8775.51
2024-1221187,2024-07-18,350000.0,RUE DE LA CROIX NIVERT,15,37.0,3,2.29648,48.84451,9459.46
2024-1221214,2024-07-18,147000.0,RUE BOYER BARRET,14,19.0,1,2.31892,48.83232,7736.84
2024-1221255,2024-07-18,158000.0,RUE FIRMIN GILLOT,15,23.0,1,2.29048,48.83226,6869.57
2024-1221256,2024-07-18,552745.0,BD SOULT,12,71.0,2,2.40808,48.8396,7785.14
2024-1221272,2024-07-18,323095.0,RUE DU GAL APPERT,16,34.0,1,2.27504,48.86893,9502.79
2024-1221349,2024-07-18,161820.0,RUE PASCAL,13,25.0,1,2.34744,48.83319,6472.8
2024-1221364,2024-07-18,461250.0,RUE DE PICPUS,12,55.0,3,2.39894,48.84073,8386.36
2024-1221376,2024-07-18,305000.0,RUE MONTERA,12,42.0,2,2.40832,48.84537,7261.9
2024-1221387,2024-07-18,121500.0,RUE DE PLAISANCE,14,11.0,1,2.31969,48.83241,11045.45
2024-1221404,2024-07-18,195000.0,RUE DAGUERRE,14,22.0,1,2.32645,48.83483,8863.64
2024-1221435,2024-07-18,525000.0,AV DU GAL MICHEL BIZOT,12,72.0,3,2.39913,48.8337,7291.67
2024-1221470,2024-07-18,548000.0,RUE DE LOURMEL,15,61.0,3,2.28312,48.84014,8983.61
2024-1221514,2024-07-18,540000.0,RUE BLOMET,15,40.0,2,2.30421,48.84173,13500.0
2024-1221549,2024-07-18,500000.0,AV DU GAL MICHEL BIZOT,12,51.0,2,2.40413,48.83762,9803.92
2024-1221611,2024-07-18,520000.0,RUE DE LA TOUR,16,50.0,2,2.28228,48.86015,10400.0
2024-1221634,2024-07-18,1952500.0,AV BOSQUET,7,120.0,5,2.30458,48.8574,16270.83
2024-1221642,2024-07-18,970000.0,RUE VULPIAN,13,94.0,4,2.34633,48.83212,10319.15
2024-1221647,2024-07-18,637000.0,RUE DE LA CONVENTION,15,66.0,3,2.29424,48.83852,9651.52
2024-1221851,2024-07-18,189000.0,RUE DAMESME,13,24.0,1,2.35525,48.82392,7875.0
2024-1221954,2024-07-18,236100.0,AV DE SUFFREN,15,86.0,3,2.29278,48.85501,2745.35
2024-1221958,2024-07-18,505000.0,RUE MONGE,5,35.0,2,2.35248,48.84338,14428.57
2024-1222079,2024-07-18,587600.0,RUE DUVIVIER,7,21.0,2,2.30721,48.85697,27980.95
2024-1222230,2024-07-18,628000.0,RUE DE CHARONNE,11,52.0,2,2.37831,48.85355,12076.92
2024-1228467,2024-07-18,103200.0,CITE DE L INDUSTRIE,11,18.0,1,2.37852,48.86538,5733.33
2024-1202379,2024-07-19,457500.0,RUE DU ROCHER,8,34.0,2,2.32284,48.87624,13455.88
2024-1202405,2024-07-19,487900.0,AV DE VILLIERS,17,42.0,2,2.29287,48.88527,11616.67
2024-1202481,2024-07-19,297000.0,RUE TIQUETONNE,2,25.0,1,2.34856,48.86471,11880.0
2024-1202494,2024-07-19,146000.0,AV GAMBETTA,20,16.0,1,2.39612,48.86483,9125.0
2024-1202550,2024-07-19,1096500.0,RUE DE CHEROY,17,75.0,4,2.31827,48.88248,14620.0
2024-1202559,2024-07-19,629937.0,RUE MARGUERITE LONG,17,79.0,3,2.30421,48.89159,7973.89
2024-1202561,2024-07-19,470000.0,RUE EUGENE SUE,18,40.0,3,2.34717,48.89098,11750.0
2024-1202563,2024-07-19,752185.0,RUE D OSLO,18,80.0,4,2.32901,48.89215,9402.31
2024-1202580,2024-07-19,255238.0,RUE DU DOBROPOL,17,40.0,1,2.28556,48.88276,6380.95
2024-1202581,2024-07-19,323000.0,RUE BOURET,19,39.0,2,2.37452,48.88171,8282.05
2024-1202600,2024-07-19,340347.06,RUE GUERSANT,17,29.0,2,2.2903,48.88003,11736.11
2024-1202605,2024-07-19,155000.0,RUE VILLEBOIS MAREUIL,17,13.0,1,2.29356,48.87971,11923.08
2024-1202607,2024-07-19,1206590.0,RUE SAINT PAUL,4,77.0,3,2.3624,48.8537,15670.0
2024-1202608,2024-07-19,240000.0,RUE D AIX,10,20.0,1,2.36918,48.87066,12000.0
2024-1202621,2024-07-19,1778846.0,AV DE VILLIERS,17,170.0,6,2.30499,48.88348,10463.8
2024-1202632,2024-07-19,691181.0,AV GAMBETTA,20,67.0,4,2.40308,48.86986,10316.13
2024-1202646,2024-07-19,278000.0,RUE GUSTAVE ROUANET,18,36.0,2,2.34063,48.89669,7722.22
2024-1202649,2024-07-19,267960.0,RUE HENRI CHEVREAU,20,26.0,2,2.38988,48.86934,10306.15
2024-1202651,2024-07-19,170000.0,IMP MOLIN,18,19.0,1,2.36434,48.89038,8947.37
2024-1202655,2024-07-19,369000.0,RUE SAINT-JEAN,17,50.0,3,2.32425,48.88898,7380.0
2024-1202708,2024-07-19,750000.0,RUE DE BELLEVILLE,20,106.0,5,2.39026,48.87498,7075.47
2024-1202727,2024-07-19,189000.0,RUE JULIEN LACROIX,20,37.0,1,2.38398,48.87029,5108.11
2024-1202745,2024-07-19,480000.0,RUE DU FBG SAINT DENIS,10,80.0,4,2.35828,48.88214,6000.0
2024-1202750,2024-07-19,198000.0,RUE LIVINGSTONE,18,19.0,1,2.34493,48.8842,10421.05
2024-1202761,2024-07-19,875000.0,RUE TAYLOR,10,78.0,4,2.35922,48.87017,11217.95
2024-1202763,2024-07-19,205000.0,RUE DAVY,17,26.0,1,2.32315,48.89183,7884.62
2024-1202778,2024-07-19,245000.0,RUE PELLEPORT,20,38.0,1,2.4001,48.87027,6447.37
2024-1202785,2024-07-19,745450.0,RUE JEAN BEAUSIRE,4,70.0,3,2.36779,48.85432,10649.29
2024-1202792,2024-07-19,440000.0,PL JACQUES BONSERGENT,10,56.0,4,2.36126,48.87124,7857.14
2024-1202801,2024-07-19,2145000.0,RUE DU CARDINAL MERCIER,9,162.0,6,2.32875,48.88115,13240.74
2024-1202838,2024-07-19,549000.0,RUE DES DAMES,17,54.0,3,2.31626,48.88272,10166.67
2024-1202845,2024-07-19,683820.0,RUE BIOT,17,59.0,3,2.32583,48.88484,11590.17
2024-1202851,2024-07-19,264500.0,RUE DU DELTA,9,30.0,2,2.34803,48.88217,8816.67
2024-1202866,2024-07-19,577500.0,RUE NOLLET,17,55.0,2,2.32097,48.88749,10500.0
2024-1202946,2024-07-19,430100.0,BD DE CHARONNE,20,45.0,2,2.39274,48.85805,9557.78
2024-1202949,2024-07-19,283000.0,IMP DE BERGAME,20,25.0,3,2.39949,48.85326,11320.0
2024-1202993,2024-07-19,1075200.0,RUE DE CRIMEE,19,124.0,4,2.388,48.88154,8670.97
2024-1202998,2024-07-19,915000.0,RUE DU CAIRE,2,76.0,4,2.34847,48.86799,12039.47
2024-1203019,2024-07-19,132000.0,RUE CHAMPIONNET,18,23.0,1,2.34215,48.89595,5739.13
2024-1203030,2024-07-19,176000.0,RUE DE LA VILLETTE,19,18.0,1,2.38722,48.87683,9777.78
2024-1203034,2024-07-19,955000.0,PL DAUPHINE,1,44.0,2,2.34245,48.85686,21704.55
2024-1203036,2024-07-19,290000.0,PL DAUPHINE,1,44.0,2,2.34245,48.85686,6590.91
2024-1203117,2024-07-19,50000.0,RUE BLONDEL,2,12.0,1,2.35308,48.86871,4166.67
2024-1203128,2024-07-19,171450.0,AV DE SAINT OUEN,18,10.0,1,2.3269,48.88861,17145.0
2024-1203146,2024-07-19,210000.0,RUE DE THIONVILLE,19,32.0,1,2.38292,48.88843,6562.5
2024-1203191,2024-07-19,1019400.0,RUE DE LA BOULE ROUGE,9,105.0,3,2.34458,48.8736,9708.57
2024-1203195,2024-07-19,281300.0,RUE RAMPONEAU,20,33.0,3,2.38157,48.87156,8524.24
2024-1203225,2024-07-19,564550.0,RUE CAULAINCOURT,18,58.0,2,2.33497,48.8889,9733.62
2024-1203277,2024-07-19,315000.0,RUE DES VINAIGRIERS,10,35.0,2,2.35966,48.873,9000.0
2024-1203332,2024-07-19,220000.0,RUE TURGOT,9,23.0,1,2.34462,48.88098,9565.22
2024-1203363,2024-07-19,830000.0,RUE DAMREMONT,18,84.0,4,2.33516,48.89111,9880.95
2024-1203386,2024-07-19,995000.0,RUE DES MARAICHERS,20,100.0,9,2.40808,48.84847,9950.0
2024-1203439,2024-07-19,600000.0,RUE MARCADET,18,58.0,1,2.3419,48.89111,10344.83
2024-1203450,2024-07-19,350000.0,RUE QUINCAMPOIX,4,35.0,2,2.35107,48.86144,10000.0
2024-1203451,2024-07-19,382500.0,RUE DE CRIMEE,19,42.0,2,2.37691,48.89019,9107.14
2024-1203513,2024-07-19,745500.0,BD DE CLICHY,18,57.0,3,2.33551,48.88415,13078.95
2024-1203566,2024-07-19,420000.0,RUE DU MONT CENIS,18,45.0,3,2.3467,48.89748,9333.33
2024-1203570,2024-07-19,250000.0,RUE PIERRE DUPONT,10,22.0,1,2.36499,48.87961,11363.64
2024-1203579,2024-07-19,850000.0,RUE DE PONTHIEU,8,74.0,3,2.31136,48.87028,11486.49
2024-1203600,2024-07-19,813000.0,RUE DU DOBROPOL,17,94.0,4,2.28606,48.88329,8648.94
2024-1203615,2024-07-19,175000.0,RUE DES GRANDS CHAMPS,20,28.0,1,2.406,48.8516,6250.0
2024-1203649,2024-07-19,1187500.0,PL DAUPHINE,1,44.0,2,2.34245,48.85686,26988.64
2024-1203675,2024-07-19,490005.0,RUE CAULAINCOURT,18,51.0,2,2.33493,48.8899,9607.94
2024-1204232,2024-07-19,252000.0,BD BESSIERES,17,38.0,2,2.31594,48.89499,6631.58
2024-1204951,2024-07-19,240000.0,RUE D AVRON,20,40.0,2,2.39904,48.85186,6000.0
2024-1220439,2024-07-19,175000.0,RUE MAURICE LOEWY,14,23.0,1,2.33337,48.82695,7608.7
2024-1220496,2024-07-19,1150000.0,RUE DE BELLECHASSE,7,63.0,2,2.32196,48.85753,18253.97
2024-1220498,2024-07-19,280000.0,RUE DE BUCI,6,30.0,2,2.33587,48.85346,9333.33
2024-1220505,2024-07-19,240000.0,VC A 11,11,36.0,2,2.38781,48.86058,6666.67
2024-1220511,2024-07-19,410000.0,RUE DE JAVEL,15,41.0,2,2.2897,48.84232,10000.0
2024-1220543,2024-07-19,272000.0,RUE JOANES,14,35.0,2,2.31786,48.82871,7771.43
2024-1220591,2024-07-19,575000.0,RUE DU MOULIN VERT,14,50.0,3,2.32173,48.83026,11500.0
2024-1220619,2024-07-19,335500.0,RUE DE CHARONNE,11,36.0,2,2.37995,48.85326,9319.44
2024-1220621,2024-07-19,90000.0,BD DE L HOPITAL,5,13.0,1,2.36245,48.84163,6923.08
2024-1220653,2024-07-19,565000.0,RUE BALARD,15,64.0,3,2.27775,48.84342,8828.12
2024-1220661,2024-07-19,580000.0,RUE DE MONTFAUCON,6,45.0,2,2.33607,48.85274,12888.89
2024-1220680,2024-07-19,120000.0,RUE DE TOLBIAC,13,12.0,1,2.34984,48.82561,10000.0
2024-1220688,2024-07-19,300000.0,RUE BRILLAT SAVARIN,13,35.0,2,2.34207,48.82382,8571.43
2024-1220728,2024-07-19,685000.0,RUE ROUELLE,15,70.0,3,2.29002,48.84909,9785.71
2024-1220732,2024-07-19,355000.0,AV DES GOBELINS,13,34.0,2,2.35319,48.83576,10441.18
2024-1220754,2024-07-19,894000.0,RUE DE CHARONNE,11,88.0,4,2.38366,48.85466,10159.09
2024-1220758,2024-07-19,1467050.0,BD BEAUMARCHAIS,11,112.0,5,2.36882,48.85602,13098.66
2024-1220760,2024-07-19,220000.0,RUE FONDARY,15,24.0,2,2.29721,48.84616,9166.67
2024-1220774,2024-07-19,380000.0,RUE DE L ODEON,6,20.0,1,2.33842,48.85076,19000.0
2024-1220784,2024-07-19,610000.0,PL DE RUNGIS,13,70.0,3,2.34581,48.82162,8714.29
2024-1220826,2024-07-19,282700.0,RUE DE L INDUSTRIE,13,27.0,2,2.35702,48.82232,10470.37
2024-1220843,2024-07-19,1175000.0,RUE DE RENNES,6,96.0,4,2.32797,48.84854,12239.58
2024-1220863,2024-07-19,855000.0,RUE FELIX FAURE,15,95.0,4,2.28444,48.83913,9000.0
2024-1220875,2024-07-19,1045940.0,RUE MARCELINE DESBORDESVALMORE,16,120.0,5,2.27644,48.86035,8716.17
2024-1220882,2024-07-19,460000.0,RUE EDMOND ROGER,15,45.0,2,2.28994,48.84574,10222.22
2024-1220887,2024-07-19,573750.0,RUE SAINT JACQUES,5,40.0,2,2.34333,48.84558,14343.75
2024-1220891,2024-07-19,315000.0,RUE DAUBENTON,5,25.0,2,2.35536,48.84134,12600.0
2024-1220911,2024-07-19,145000.0,RUE SARRETTE,14,18.0,1,2.33158,48.82756,8055.56
2024-1220913,2024-07-19,100900.0,RUE DES ORCHIDEES,13,15.0,1,2.34476,48.82307,6726.67
2024-1220934,2024-07-19,252000.0,RUE LOUIS BRAILLE,12,60.0,3,2.40265,48.83993,4200.0
2024-1220935,2024-07-19,203000.0,BD EXELMANS,16,23.0,1,2.26052,48.84213,8826.09
2024-1220952,2024-07-19,69900.0,RUE DU CHATEAU,14,12.0,1,2.31966,48.83528,5825.0
2024-1220968,2024-07-19,205000.0,RUE OBERKAMPF,11,20.0,1,2.38021,48.86604,10250.0
2024-1220984,2024-07-19,630000.0,RUE DE LA SANTE,13,73.0,4,2.34184,48.82934,8630.14
2024-1221000,2024-07-19,148000.0,RUE POLIVEAU,5,45.0,2,2.35877,48.83981,3288.89
2024-1221016,2024-07-19,312000.0,RUE HUYSMANS,6,27.0,1,2.32995,48.84607,11555.56
2024-1221038,2024-07-19,128400.0,RUE DE REUILLY,12,22.0,1,2.39343,48.84123,5836.36
2024-1221048,2024-07-19,230000.0,RUE LERICHE,15,27.0,2,2.29439,48.83545,8518.52
2024-1221050,2024-07-19,208548.0,RUE PIERRE NICOLE,5,23.0,1,2.33858,48.83981,9067.3
2024-1221077,2024-07-19,350000.0,RUE DUTOT,15,45.0,3,2.30939,48.83908,7777.78
2024-1221085,2024-07-19,240000.0,RUE VANDREZANNE,13,32.0,1,2.35463,48.82915,7500.0
2024-1221122,2024-07-19,2000000.0,RUE DES BEAUX-ARTS,6,88.0,3,2.33558,48.85616,22727.27
2024-1221157,2024-07-19,193000.0,RUE GAMBEY,11,25.0,2,2.37226,48.865,7720.0
2024-1221213,2024-07-19,212650.0,RUE DURANTON,15,20.0,1,2.28819,48.83873,10632.5
2024-1221236,2024-07-19,610000.0,RUE DE LA TOMBE ISSOIRE,14,72.0,3,2.33106,48.82542,8472.22
2024-1221238,2024-07-19,580500.0,RUE SAINT JACQUES,5,41.0,2,2.34178,48.84286,14158.54
2024-1221252,2024-07-19,750000.0,BD DE CHARONNE,11,89.0,3,2.39549,48.85395,8426.97
2024-1221262,2024-07-19,205000.0,RUE ROUELLE,15,21.0,2,2.28954,48.8498,9761.9
2024-1221271,2024-07-19,330000.0,RUE ERNEST CRESSON,14,40.0,2,2.32848,48.83266,8250.0
2024-1221276,2024-07-19,255000.0,RUE BRANCION,15,21.0,2,2.30427,48.83326,12142.86
2024-1221302,2024-07-19,1500000.0,RUE SPONTINI,16,124.0,4,2.27835,48.86939,12096.77
2024-1221336,2024-07-19,405000.0,RUE DES BOULANGERS,5,32.0,2,2.35316,48.84603,12656.25
2024-1221337,2024-07-19,820000.0,RUE DE LA CONVENTION,15,92.0,4,2.29892,48.83685,8913.04
2024-1221345,2024-07-19,202000.0,RUE VIALA,15,29.0,1,2.28972,48.84999,6965.52
2024-1221357,2024-07-19,562000.0,RUE ERNEST CRESSON,14,51.0,3,2.32848,48.83266,11019.61
2024-1221361,2024-07-19,351000.0,RUE DE CHARENTON,12,50.0,2,2.39158,48.83623,7020.0
2024-1221365,2024-07-19,220000.0,AV DAUMESNIL,12,29.0,1,2.40092,48.83817,7586.21
2024-1221370,2024-07-19,2143100.0,AV VICTOR HUGO,16,112.0,3,2.2791,48.8674,19134.82
2024-1221432,2024-07-19,1315000.0,AV LEDRU ROLLIN,11,91.0,5,2.37854,48.85461,14450.55
2024-1221455,2024-07-19,1140000.0,RUE VAVIN,6,82.0,3,2.3316,48.84476,13902.44
2024-1221485,2024-07-19,435000.0,RUE DE LA TOMBE ISSOIRE,14,47.0,3,2.33468,48.83173,9255.32
2024-1221492,2024-07-19,435880.0,RUE DE LAPPE,11,41.0,2,2.3724,48.85358,10631.22
2024-1221585,2024-07-19,720000.0,RUE ROUELLE,15,85.0,3,2.29002,48.84909,8470.59
2024-1221591,2024-07-19,549475.0,RUE VICTOR COUSIN,5,47.0,3,2.34255,48.84754,11690.96
2024-1221740,2024-07-19,2463475.0,RUE GUYNEMER,6,147.0,6,2.33195,48.84656,16758.33
2024-1221801,2024-07-19,298000.0,RUE DES RECULETTES,13,34.0,2,2.35091,48.83195,8764.71
2024-1221862,2024-07-19,300000.0,AV PHILIPPE AUGUSTE,11,49.0,2,2.39161,48.85411,6122.45
2024-1221877,2024-07-19,420000.0,AV PARMENTIER,11,41.0,3,2.37157,48.86882,10243.9
2024-1221885,2024-07-19,810000.0,PL CHARLES MICHELS,15,84.0,4,2.2863,48.84689,9642.86
2024-1221906,2024-07-19,2500000.0,RUE DU BAC,7,95.0,2,2.32257,48.85312,26315.79
2024-1221919,2024-07-19,325000.0,RUE MONSIEUR LE PRINCE,6,18.0,1,2.34023,48.84837,18055.56
2024-1221952,2024-07-19,539000.0,RUE DE REIMS,13,55.0,3,2.37131,48.82817,9800.0
2024-1222069,2024-07-19,305302.0,RUE DESNOUETTES,15,41.0,2,2.29025,48.83573,7446.39
2024-1222140,2024-07-19,158000.0,RUE BAUDRICOURT,13,15.0,1,2.36259,48.82579,10533.33
2024-1222275,2024-07-19,980770.0,RUE JEAN FERRANDI,6,72.0,3,2.32364,48.84641,13621.81
2024-1222431,2024-07-19,120500.0,RUE RICHARD LENOIR,11,16.0,1,2.38244,48.85476,7531.25
2024-1202435,2024-07-22,286300.0,RUE POUCHET,17,30.0,1,2.32341,48.89716,9543.33
2024-1202515,2024-07-22,138000.0,RUE JEAN JACQUES ROUSSEAU,1,12.0,1,2.33987,48.86237,11500.0
2024-1202533,2024-07-22,704500.0,RUE DU CHATEAU D EAU,10,70.0,4,2.35471,48.87286,10064.29
2024-1202541,2024-07-22,519905.0,RUE GERANDO,9,39.0,2,2.34557,48.88253,13330.9
2024-1202568,2024-07-22,280000.0,RUE MONTMARTRE,2,30.0,1,2.34443,48.86581,9333.33
2024-1202570,2024-07-22,2400000.0,RUE LARRIBE,8,96.0,3,2.31819,48.8803,25000.0
2024-1202575,2024-07-22,181350.0,RUE ANATOLE DE LA FORGE,17,15.0,1,2.29191,48.87633,12090.0
2024-1202591,2024-07-22,307830.0,RUE DES PYRENEES,20,31.0,2,2.39176,48.87177,9930.0
2024-1202592,2024-07-22,400000.0,RUE CLAIRAUT,17,40.0,2,2.31986,48.88818,10000.0
2024-1202610,2024-07-22,738400.0,RUE DES PETITES ECURIES,10,63.0,3,2.35164,48.87403,11720.63
2024-1202634,2024-07-22,415000.0,AV RACHEL,18,46.0,2,2.33118,48.88463,9021.74
2024-1202637,2024-07-22,44750.0,RUE CLAUDE RODIER,9,9.0,1,2.34376,48.8808,4972.22
2024-1202647,2024-07-22,140000.0,RUE D ARGOUT,2,48.0,3,2.34386,48.86628,2916.67
2024-1202652,2024-07-22,774483.0,RUE M. ELEONORE DE BELLEFOND,9,82.0,3,2.34597,48.87827,9444.91
2024-1202653,2024-07-22,177000.0,RUE FENELON,10,20.0,1,2.3512,48.87888,8850.0
2024-1202709,2024-07-22,846000.0,RUE DE SOFIA,18,99.0,5,2.34779,48.88431,8545.45
2024-1202710,2024-07-22,183220.0,RUE GUY MOQUET,17,25.0,1,2.32186,48.89201,7328.8
2024-1202717,2024-07-22,690000.0,RUE PAVEE,4,49.0,2,2.36086,48.85621,14081.63
2024-1202739,2024-07-22,310365.0,RUE DES MARONITES,20,80.0,5,2.38423,48.86971,3879.56
2024-1202753,2024-07-22,1040600.0,AV DE LAUMIERE,19,95.0,4,2.38045,48.88443,10953.68
2024-1202764,2024-07-22,309330.0,RUE DES SOLITAIRES,19,36.0,2,2.38851,48.87692,8592.5
2024-1202782,2024-07-22,270000.0,RUE RIQUET,18,35.0,3,2.36103,48.89028,7714.29
2024-1202820,2024-07-22,610000.0,RUE NOLLET,17,65.0,2,2.31748,48.88951,9384.62
2024-1202831,2024-07-22,961250.0,RUE D HAUTEVILLE,10,79.0,3,2.35086,48.87394,12167.72
2024-1202889,2024-07-22,415000.0,PAS LEPIC,18,32.0,2,2.33443,48.88474,12968.75
2024-1202895,2024-07-22,251000.0,VLA DU PARC,19,24.0,2,2.38189,48.87614,10458.33
2024-1202905,2024-07-22,623670.0,RUE GEORGES BERGER,17,51.0,3,2.31053,48.88093,12228.82
2024-1202908,2024-07-22,240000.0,RUE MARCADET,18,30.0,2,2.33898,48.89139,8000.0
2024-1202955,2024-07-22,198500.0,BD MALESHERBES,8,18.0,1,2.31446,48.87982,11027.78
2024-1202957,2024-07-22,810000.0,RUE DE LEVIS,17,77.0,4,2.31114,48.88513,10519.48
2024-1202964,2024-07-22,1020000.0,QUAI DES CELESTINS,4,106.0,5,2.35848,48.85331,9622.64
2024-1202968,2024-07-22,201438.0,RUE DU TEMPLE,4,60.0,4,2.3537,48.85809,3357.3
2024-1203007,2024-07-22,176000.0,RUE DE MENILMONTANT,20,18.0,1,2.39021,48.8686,9777.78
2024-1203033,2024-07-22,230000.0,RUE PAJOL,18,35.0,1,2.363,48.89151,6571.43
2024-1203046,2024-07-22,171000.0,RUE LEON,18,37.0,3,2.35354,48.89017,4621.62
2024-1203049,2024-07-22,490000.0,RUE DU PETIT MUSC,4,38.0,2,2.36328,48.85233,12894.74
2024-1203050,2024-07-22,297500.0,RUE LEPIC,18,31.0,2,2.33435,48.88651,9596.77
2024-1203062,2024-07-22,305000.0,RUE DE BAGNOLET,20,35.0,1,2.40096,48.85831,8714.29
2024-1203081,2024-07-22,203000.0,RUE DE CRIMEE,19,29.0,1,2.37487,48.8927,7000.0
2024-1203097,2024-07-22,700000.0,VLA STENDHAL,20,66.0,4,2.40158,48.86195,10606.06
2024-1203106,2024-07-22,560000.0,RUE DE CRIMEE,19,69.0,3,2.388,48.88154,8115.94
2024-1203145,2024-07-22,596032.0,RUE QUINCAMPOIX,4,79.0,2,2.34958,48.85968,7544.71
2024-1203161,2024-07-22,125280.0,RUE DU CHATEAU D EAU,10,13.0,1,2.35936,48.87106,9636.92
2024-1203176,2024-07-22,357061.0,RUE DE TOCQUEVILLE,17,60.0,4,2.31331,48.88255,5951.02
2024-1203205,2024-07-22,284000.0,RUE NOTRE-DAME DE NAZARETH,3,24.0,1,2.35938,48.86712,11833.33
2024-1203224,2024-07-22,350000.0,BD DE CLICHY,18,28.0,2,2.33551,48.88415,12500.0
2024-1203236,2024-07-22,90000.0,RUE TAYLOR,10,10.0,1,2.35956,48.86996,9000.0
2024-1203278,2024-07-22,236000.0,RUE BLONDEL,2,22.0,1,2.35261,48.86901,10727.27
2024-1203324,2024-07-22,177500.0,RUE DE BELLEVILLE,20,19.0,1,2.38731,48.87434,9342.11
2024-1203336,2024-07-22,1390700.0,RUE MOLLIEN,8,111.0,4,2.31309,48.87715,12528.83
2024-1203345,2024-07-22,225000.0,RUE DE LA CR DES NOUES,20,28.0,1,2.40266,48.86359,8035.71
2024-1203353,2024-07-22,665000.0,RUE DU RUISSEAU,18,62.0,3,2.34021,48.89214,10725.81
2024-1203357,2024-07-22,510000.0,RUE LEGENDRE,17,37.0,2,2.31902,48.88717,13783.78
2024-1203374,2024-07-22,580000.0,RUE DE TURENNE,4,48.0,2,2.36363,48.85585,12083.33
2024-1203456,2024-07-22,259316.0,AV DE SAINT-OUEN,17,32.0,2,2.32736,48.89387,8103.62
2024-1203479,2024-07-22,1448800.0,AV FRANKLIN D ROOSEVELT,8,73.0,2,2.30963,48.86748,19846.58
2024-1203521,2024-07-22,190000.0,RUE MONTCALM,18,18.0,1,2.33564,48.89216,10555.56
2024-1203529,2024-07-22,355200.0,RUE DE MARSEILLE,10,34.0,2,2.36353,48.8719,10447.06
2024-1203562,2024-07-22,1530300.0,RUE DE GRAMONT,2,56.0,3,2.33709,48.87072,27326.79
2024-1203596,2024-07-22,383633.0,AV DE WAGRAM,17,36.0,2,2.30296,48.88382,10656.47
2024-1203597,2024-07-22,243675.0,AV DE WAGRAM,17,22.0,1,2.30296,48.88382,11076.14
2024-1203662,2024-07-22,440000.0,RUE DES ACACIAS,17,40.0,2,2.29267,48.87763,11000.0
