date,cmd_id,prod_id,qte,prix,client_id,categorie
23/05/2011,554158,20668,48,"0,12",,deco
05/07/2011,559011,23199,10,"2,08",17049.0, sac
19-01-2011,541518,85049H,36,"1,25",12451.0,DIVERS
03/12/2010,C536854,21871,-1,"1,25",15240.0,divers
13/01/2011,541018,85066,2,"12,75",14978.0, deco
17/12/2010,539379,82578,12,"0,55",15780.0,CUISINE
28-09-2011,568654,72818,12,"0,85",,DECO
10/11/2011,575728,23076,24,"1,25",14911.0, divers
02/12/2010,C536818,84947,-1,"1,25",16995.0,divers
24/08/2011,564360,23295,16,"0,83",12471.0,CUISINE
08-06-2011,555931,22244,12,"1,95",17828.0,jardin
18-08-2011,563613,85032A,12,"0,65",12688.0,PAPETERIE
29/09/2011,568781,23160,120,"1,04 EUR",14952.0,CUISINE
24/02/2011,544833,21984,24,"0,29",15974.0,DIVERS
24/11/2011,578349,21791,24,"1,25",14539.0,papeterie
11/10/2011,570680,22865,8,"2,10 EUR",13969.0,deco
23-02-2011,544790,22895,4,"2,95 EUR",16940.0,cuisine
31-05-2011,555025,22457,6,"2,95",17648.0,PAPETERIE
14/09/2011,566756,21709,4,"4,95",12457.0,jardin
30/03/2011,548257,21232,72,"1,06",13802.0, deco
14-07-2011,560036,23209,10,"1,65",14911.0,SAC
20-05-2011,553935,22063,2,"2,95",15856.0,CUISINE
19/06/2011,557303,23159,12,"2,08",12450.0,CUISINE
28/08/2011,564735,22029,12,"0,42",15856.0, papeterie
17-10-2011,571442,23333,12,"1,25",17049.0, deco
13-01-2011,541115,22273,6,"2,95",12578.0, jouet
15-05-2011,553203,21284,12,"1,69",14911.0, deco
20/11/2011,577479,22766,8,"2,95 EUR",14911.0,DECO
23-09-2011,568104,21977,4,"0,55",16485.0, cuisine
02/12/2010,C536757,84347,-9360,"0,03",15838.0,divers
27-07-2011,561398,21787,24,"0,85",16767.0,DIVERS
04/12/2011,580514,21790,1,"0,85 EUR",,PAPETERIE
08/03/2011,545996,22085,3,"2,95",14367.0, papeterie
15/08/2011,563241,22662,20,"1,65",12758.0, sac
12-04-2011,549906,85186A,2,"0,42",14998.0,jouet
10-12-2010,538174,21212,24,"0,55",12471.0, cuisine
15/03/2011,546660,22846,1,"16,95",14156.0,divers
22-08-2011,564058,23205,10,"0,85 EUR",17676.0,sac
21-02-2011,544585,POST,1,"18,00 EUR",12523.0,DIVERS
05/01/2011,540178,21064,2,"5,95",12681.0,deco
03-11-2011,574090,23356,3,"5,95",17442.0,cuisine
31/01/2011,542735,22452,6,"2,95",12681.0,bijou
08-04-2011,549316,22723,4,"3,95 EUR",12705.0, cuisine
11/10/2011,570674,22339,96,"0,19 EUR",14911.0,jardin
01/12/2011,580137,21534,1,"4,95",17566.0,divers
28-08-2011,564745,22889,2,"2,10",16806.0, deco
14/10/2011,571231,22191,2,"8,50",,deco
05-10-2011,569699,22940,2,"4,25",12723.0,DIVERS
11-07-2011,559665,35653,2,"2,95 EUR",12556.0,papeterie
31/01/2011,542713,22646,12,"1,45",12668.0,CUISINE
29-09-2011,568994,22630,12,"1,95",12598.0,JOUET
17-12-2010,539391,22060,4,"9,95",12417.0,CUISINE
11-09-2011,566271,22816,12,"0,42",14250.0,PAPETERIE
20/05/2011,553931,23162,4,"3,75",14911.0,cuisine
23/09/2011,568095,90059A,6,"1,65",14911.0,BIJOU
26-08-2011,564670,23325,12,"1,65 EUR",12683.0,divers
18-10-2011,571705,22273,6,"2,95",12360.0, jouet
19-10-2011,571737,22734,6,"2,89",14367.0, deco
03/12/2010,C537024,20893,-36,"2,10",13941.0,divers
13/01/2011,541115,21786,24,"0,42 EUR",12578.0,DIVERS
18-10-2011,571676,23100,1,"1,25",16910.0,DECO
14/01/2011,541139,22380,5,"2,10 EUR",15213.0,JOUET
22/05/2011,554106,22510,4,"3,75",12710.0,divers
21-02-2011,544495,21498,25,"0,42",12766.0,PAPETERIE
10/05/2011,552559,22030,12,"0,42 EUR",15865.0,PAPETERIE
17-12-2010,539391,22845,4,"6,35",12417.0,DECO
14/09/2011,566625,21264,12,"1,95",14911.0,JARDIN
26/10/2011,572911,84974,1,"9,95 EUR",16345.0,jardin
04-09-2011,565416,22085,6,"2,95",12710.0,papeterie
05/09/2011,565618,84926D,24,"0,29",15974.0,divers
03/11/2011,574093,22029,24,"0,42",,papeterie
11-10-2011,570672,22534,24,"0,42",12536.0,JOUET
17-02-2011,544203,22090,6,"2,95",12362.0,PAPETERIE
05/06/2011,555572,22753,12,"0,85",12449.0, papeterie
04/01/2011,540040,20704,8,"1,95",12483.0, jouet
25/05/2011,554556,21937,10,"2,95",13098.0, sac
22-09-2011,567793,23204,10,"0,85",12657.0,SAC
09/12/2011,581578,21918,24,"0,42",12713.0,PAPETERIE
11-10-2011,570672,85227,12,"0,85",12536.0,papeterie
14/11/2011,576141,23354,12,"0,83",14911.0, papeterie
05/12/2011,580685,22923,12,"0,85",17676.0,divers
08/09/2011,566041,21216,8,"4,95",13814.0,CUISINE
04-12-2011,580511,22867,24,"2,10",12560.0, jardin
31-08-2011,565067,23005,24,"0,42",15856.0,sac
26-10-2011,572896,22759,12,"1,65",12456.0, papeterie
04-09-2011,565427,21823,10,"1,45",17774.0, deco
02-10-2011,569220,22951,2,"0,55",16007.0,CUISINE
31/08/2011,564856,22304,6,"2,55",12477.0,CUISINE
11/08/2011,562973,22274,24,"2,95",14911.0,jouet
23-09-2011,568048,23133,2,"8,25",14911.0,deco
25/08/2011,564378,90024B,2,"8,50",12417.0,BIJOU
17/12/2010,539338,22348,288,"0,85",17404.0,sac
04/08/2011,562282,48116,10,"6,75",13098.0,DECO
09/12/2010,538097,22560,24,"1,25",15192.0,divers
02/08/2011,562039,22662,10,"1,65",12593.0, sac
23/09/2011,568095,85180A,9,"4,65",14911.0, deco
27-10-2011,573130,23177,3,"2,25",13969.0,deco
23/09/2011,568061,23079,1,"8,95",16910.0,DECO
01/12/2010,C536391,22557,-12,"1,65",17548.0,divers
30-06-2011,558631,23300,2,"1,65",17921.0,CUISINE
07-12-2011,581182,22692,2,"8,25 EUR",12783.0,deco
09/12/2011,581494,22554,12,"1,65",12518.0, cuisine
19/01/2011,541576,21279,2,"2,55 EUR",,cuisine
22/03/2011,547387,23178,6,"2,89",12539.0,deco
08/12/2010,537855,21688,6,"2,95",15996.0,cuisine
22/03/2011,547390,POST,1,"40,00 EUR",12352.0, divers
20/11/2011,577524,23491,1,"8,25",,DECO
02/12/2010,C536826,35004B,-3,"4,65",17924.0,divers
14-04-2011,550148,21497,25,"0,42",16882.0,papeterie
16/05/2011,553375,22236,2,"12,75",14911.0,CUISINE
17/08/2011,563558,20727,10,"1,65",14156.0,sac
19/05/2011,553897,72225C,24,"0,29",14911.0,cuisine
08-05-2011,552277,22109,1,"3,75",13642.0, cuisine
17-02-2011,544304,21891,2,"1,25",18125.0,JOUET
27/11/2011,578994,22699,12,"2,95",14911.0,cuisine
15-08-2011,563288,23209,10,"1,65",12656.0,SAC
20/05/2011,553935,21088,18,"0,19",,papeterie
18/10/2011,571671,20724,6,"0,85 EUR",16940.0, sac
17/06/2011,557136,21078,12,"0,85",14911.0, papeterie
28-07-2011,561624,23297,16,"1,65",16969.0,DECO
01-07-2011,558640,22969,12,"1,45 EUR",14911.0,DECO
28/04/2011,551462,22779,4,"4,25",15210.0,deco
20/11/2011,577551,22356,10,"0,85",12395.0,SAC
26-01-2011,542221,48138,3,"7,95",14978.0,DECO
05/09/2011,565470,23263,12,"1,25",12576.0,DECO
22/11/2011,578093,22270,4,"3,75",14911.0,deco
10-08-2011,562891,22423,2,"12,75",13468.0,CUISINE
03-10-2011,569332,20725,4,"1,65",,SAC
24-10-2011,572472,71459,72,"0,85 EUR",14139.0, cuisine
23/06/2011,557878,20724,10,"0,85",16940.0,sac
01/12/2011,579927,22725,4,"3,75",12572.0,DECO
08/12/2010,537674,21080,24,"0,85",15628.0,PAPETERIE
20-11-2011,577532,22045,25,"0,42",16666.0,papeterie
14-11-2011,576300,23084,2,"2,08",15058.0, jouet
27/06/2011,558200,84375,1,"2,10",15976.0,divers
14-08-2011,563230,23208,5,"1,65",15376.0,SAC
27-01-2011,542303,22675,12,"1,25 EUR",12539.0,cuisine
31-05-2011,555147,22669,5,"2,95 EUR",13505.0,cuisine
22/11/2011,577856,20724,10,"0,85",12490.0,sac
19/10/2011,571745,22734,6,"2,89",14911.0,deco
29/09/2011,568901,22335,96,"0,65",15050.0,deco
19/06/2011,557270,22173,8,"2,95",14162.0,deco
11/07/2011,559673,48184,10,"6,75",13224.0,jardin
11/10/2011,570499,22215,2,"8,50",12772.0,CUISINE
01/02/2011,542777,22045,25,"0,42",14911.0,papeterie
18/01/2011,541491,21481,6,"2,95",12510.0, cuisine
09/11/2011,575352,22776,12,"8,50",12504.0, cuisine
08/12/2011,581410,23576,8,"1,95",13098.0,deco
08-06-2011,555947,22090,40,"2,55 EUR",14911.0,PAPETERIE
04/04/2011,548745,22992,12,"1,95",12471.0, divers
11-11-2011,575884,22594,12,"0,85",12685.0, jardin
17-02-2011,544304,21175,2,"2,55",18125.0,deco
02/12/2010,C536734,85048,-1,"7,95",16042.0,divers
04/12/2011,580509,23077,20,"1,25",12719.0, divers
31/07/2011,561901,22961,288,"1,45",14156.0,DIVERS
24-11-2011,578472,22077,24,"1,95",12476.0,DIVERS
28/02/2011,545086,21212,24,"0,55",12678.0,cuisine
19/10/2011,571745,23543,2,"8,25",14911.0,divers
05/08/2011,562560,22748,4,"2,10",14156.0, cuisine
04-10-2011,569489,15056N,33,"5,95",12457.0, jardin
01/12/2011,580058,22666,6,"2,95 EUR",14367.0,cuisine
02-12-2011,580140,23293,24,"0,83",14895.0,CUISINE
11/11/2011,575884,85048,8,"7,95",,cuisine
05/12/2010,C537132,22761,-2,"21,95",15221.0,divers
04/04/2011,548808,72807A,4,"4,25",17774.0, bijou
06/06/2011,555644,23068,4,"2,49 EUR",16520.0, deco
30-11-2011,579741,22193,1,"8,50",16910.0,DECO
24-11-2011,578541,21351,2,"6,75",14277.0,deco
17-11-2011,577039,23245,4,"4,95",12539.0, cuisine
08/06/2011,556105,21790,12,"0,85 EUR",13466.0,PAPETERIE
07-01-2011,540458,21244,8,"1,69 EUR",12501.0,cuisine
01-11-2011,573748,22037,12,"0,42",14911.0, papeterie
25/02/2011,545019,21181,12,"2,10",15093.0,deco
25-08-2011,564378,90001B,2,"4,25",12417.0,bijou
21-06-2011,557569,22326,12,"2,95",12474.0,DECO
14-04-2011,550137,22200,8,"4,25",12477.0, divers
27-11-2011,578994,22666,6,"2,95",14911.0,cuisine
17/05/2011,553415,23173,2,"9,95",12463.0,jardin
19/08/2011,563848,22139,3,"4,95 EUR",14911.0,cuisine
09/09/2011,566173,POST,1,"15,00",12787.0,divers
27-01-2011,542303,22700,6,"2,95",12539.0,cuisine
28/03/2011,547934,22957,6,"2,95 EUR",12474.0,papeterie
11/10/2011,570657,23202,20,"2,08",14911.0, sac
04-10-2011,569406,20969,12,"3,75",16253.0,SAC
18/10/2011,571671,23206,6,"1,65",16940.0, sac
21/07/2011,560901,84944,12,"1,65 EUR",12476.0,DECO
24-11-2011,578472,22726,8,"3,75",, deco
28-01-2011,542535,21054,5,"8,95",,SAC
16/06/2011,557007,21122,10,"1,25",12484.0,DECO
14/11/2011,576269,23084,12,"2,08",12762.0,jouet
02/12/2010,C536812,22578,-36,"0,85",16546.0,divers
14/01/2011,541224,21915,12,"1,25",12474.0,deco
07-10-2011,570023,22748,6,"2,10",13876.0, cuisine
07-01-2011,540404,20726,10,"1,65",12947.0, sac
17/10/2011,571409,20679,3,"5,95",14911.0,jardin
10/06/2011,556455,22996,24,"0,42",15856.0,SAC
25/10/2011,572678,21617,12,"1,25",13182.0,deco
04-04-2011,548733,21469,6,"3,75",17648.0,divers
20/10/2011,572086,23130,4,"4,15 EUR",13897.0,DECO
31/08/2011,564856,84968F,24,"10,95",12477.0,CUISINE
18/11/2011,577316,22960,12,"3,75",12578.0, cuisine
13-04-2011,549988,84931A,2,"2,55",14367.0, jardin
31-05-2011,555107,23176,8,"2,25",12594.0, deco
23/10/2011,572307,21818,36,"0,39",16905.0,deco
24/11/2011,578488,23582,10,"2,08",12784.0,SAC
13/01/2011,541018,21985,24,"0,29 EUR",14978.0,deco
02-06-2011,555383,22556,4,"1,65",12517.0, cuisine
31-01-2011,542733,20992,1,"0,85",15058.0,sac
21/07/2011,560781,22630,12,"1,95",13969.0,JOUET
23/09/2011,567968,22083,6,"2,95 EUR",12546.0, papeterie
22-11-2011,577814,22111,3,"4,95",15106.0,CUISINE
08-05-2011,552262,22991,12,"1,95 EUR",14911.0,divers
24/10/2011,572544,20970,1,"3,75",16023.0,SAC
08/04/2011,549316,22331,8,"1,65",12705.0,sac
09/12/2010,538003,22951,120,"0,42 EUR",12429.0, cuisine
21-03-2011,547134,22883,8,"1,95",15996.0, deco
17-12-2010,539338,22949,144,"1,45",17404.0, jouet
31/08/2011,564912,22379,5,"2,10",12490.0,SAC
23/02/2011,544688,22262,12,"0,85",18151.0,cuisine
01-11-2011,573892,22161,24,"0,19",14911.0,DECO
05-12-2010,537081,21429,8,"1,65",15332.0, bijou
23/10/2011,572307,22940,1,"4,25",16905.0,DIVERS
03/06/2011,555470,23200,10,"2,08",12455.0,sac
09/12/2010,538003,22951,120,"0,42 EUR",12429.0, cuisine
26-10-2011,572908,22139,3,"4,95",15835.0,cuisine
19-01-2011,541567,22312,18,"2,95",12681.0,cuisine
07/12/2011,581193,21880,2,"0,65",17097.0,divers
13/01/2011,541115,22659,12,"1,95",12578.0,DECO
20/03/2011,547079,21390,4,"1,25",15408.0,DECO
09/02/2011,543518,84988,96,"1,25",12753.0,PAPETERIE
16-09-2011,567095,20724,10,"0,85",17049.0,SAC
21-11-2011,577733,22734,2,"2,89",15163.0,DECO
31-07-2011,561870,21381,12,"1,69",14911.0,DECO
12-05-2011,552905,22296,12,"1,65",15974.0,deco
24/10/2011,572442,20969,4,"3,75",12546.0, sac
24/03/2011,547703,21843,10,"10,95",12540.0,cuisine
07/09/2011,565800,22687,2,"8,25 EUR",14911.0, deco
29/11/2011,579503,23314,1,"12,50",17097.0, deco
28/07/2011,561631,22423,4,"12,75 EUR",14911.0,cuisine
03/08/2011,562210,22766,8,"2,95 EUR",13486.0,DECO
02/10/2011,569220,21430,2,"3,75",16007.0, jardin
28/02/2011,545086,84375,36,"2,10",12678.0, divers
10/03/2011,546236,21108,9,"2,55",12370.0,CUISINE
27/06/2011,558200,21908,1,"2,10",15976.0,deco
18/10/2011,571676,22557,1,"1,65",,cuisine
09-09-2011,566200,21914,1,"1,25",16910.0,DECO
04/01/2011,540040,22378,20,"0,85",12483.0,DIVERS
05/08/2011,562537,21243,8,"1,69",12517.0, cuisine
01-11-2011,573867,21086,12,"0,65 EUR",12674.0,PAPETERIE
26/10/2011,572896,82483,2,"6,95",, divers
19-05-2011,553897,22595,12,"0,85",,deco
02/12/2010,C536820,21843,-1,"10,95",18168.0,divers
07-07-2011,559300,23309,24,"0,55 EUR",12471.0, cuisine
11/07/2011,559674,23002,3,"0,42",15856.0,SAC
22/02/2011,544634,47591D,1,"1,95",, cuisine
31/08/2011,565067,22741,48,"0,85",15856.0,divers
11/10/2011,570672,17012B,24,"0,85",12536.0, deco
22/02/2011,544657,22968,2,"9,95",14895.0,jardin
30/11/2011,579529,84375,12,"2,10 EUR",12488.0,divers
03-10-2011,569336,23092,4,"7,90",15088.0, deco
28-08-2011,564719,22092,1,"0,39",15325.0,deco
02/08/2011,562046,21240,8,"0,85",12378.0,cuisine
04-12-2011,580527,84519B,2,"1,25",13736.0, divers
11/05/2011,552839,48187,2,"7,95",14367.0, deco
21-02-2011,544470,22524,10,"1,25",12707.0,jardin
10-10-2011,570388,22624,2,"8,50",14911.0,cuisine
14/07/2011,559928,84991,24,"0,55 EUR",12405.0, cuisine
17-11-2011,577121,20682,6,"3,25",12681.0,jardin
27-01-2011,542393,21888,2,"3,75",18125.0,divers
05/07/2011,559015,22379,5,"2,10",13098.0,sac
22/09/2011,567878,84378,1,"1,45",16910.0,deco
18/11/2011,577357,23013,12,"3,45",13098.0, cuisine
17-08-2011,563557,22917,12,"0,65",15786.0,jardin
06/12/2010,537335,35597A,1,"1,25",, jardin
07/12/2011,581171,22966,24,"1,25 EUR",,DIVERS
15/11/2011,576390,22413,6,"2,95",12569.0, deco
11-03-2011,546373,22554,24,"1,65",,CUISINE
03/05/2011,551544,84828,12,"1,25 EUR",12683.0, deco
24/08/2011,564231,22667,6,"2,95",,deco
21/04/2011,550964,84596B,16,"0,42 EUR",15856.0,CUISINE
05-12-2011,580685,21877,12,"1,65",,CUISINE
08/03/2011,545937,82583,12,"2,10",, deco
24-01-2011,541932,22366,10,"6,75",14439.0,DECO
08-03-2011,545996,22083,3,"2,95",14367.0,PAPETERIE
20/09/2011,567378,21212,24,"0,55",,cuisine
28-02-2011,545073,22939,4,"4,95",14036.0,cuisine
06-12-2011,580965,22959,25,"0,42",12417.0, papeterie
12/07/2011,559704,22891,3,"4,25",12669.0, cuisine
28/03/2011,547892,22992,12,"1,95",12669.0,DIVERS
11/03/2011,546365,47590A,3,"5,45",,CUISINE
05/10/2011,569686,22111,3,"4,95",12719.0,cuisine
01/12/2011,579910,20970,4,"3,75",14911.0,sac
06/07/2011,559135,21086,12,"0,65",12455.0,PAPETERIE
23-08-2011,564174,85099B,10,"2,08",14191.0, sac
15/08/2011,563345,23309,48,"0,55",12619.0,CUISINE
17/01/2011,541277,51014A,12,"0,85 EUR",12673.0,DIVERS
29/09/2011,568782,22329,12,"1,65",13985.0,DIVERS
20/06/2011,557427,23110,6,"5,75",,DIVERS
22/06/2011,557742,C2,1,"50,00",14911.0,DIVERS
08/11/2011,575144,POST,3,"28,00",12540.0,DIVERS
01/08/2011,561914,85123A,6,"2,95",17676.0, deco
23/05/2011,554139,85053,12,"2,10",14911.0,deco
11/08/2011,563037,20726,10,"1,65",12362.0,sac
12/10/2011,570754,23204,10,"0,85 EUR",12633.0,SAC
25/01/2011,542102,22699,6,"2,95 EUR",12744.0,CUISINE
01/12/2010,C536548,22333,-1,"1,65",12472.0,divers
16-03-2011,546760,82581,12,"0,55",12597.0,deco
27-10-2011,573130,23581,10,"2,08",13969.0,sac
04-11-2011,574336,22791,12,"1,25",12397.0,CUISINE
17-11-2011,577071,23082,4,"3,75",,PAPETERIE
22/07/2011,560991,23317,2,"9,95",12438.0,DECO
29/09/2011,568833,22975,12,"1,25",17348.0, cuisine
06/09/2011,565781,22712,12,"0,42 EUR",13098.0, papeterie
14/08/2011,563227,23077,40,"1,25",14301.0,divers
07/01/2011,540455,22729,12,"3,75",12583.0,DECO
23/02/2011,544778,72351B,2,"2,10",14978.0, deco
16/06/2011,556953,22363,6,"2,95",14911.0,cuisine
30-11-2011,579529,84931A,6,"2,55 EUR",12488.0,JARDIN
03/11/2011,574093,23076,24,"1,25",12437.0, divers
27/11/2011,578941,22821,4,"0,65",16024.0, sac
01/12/2011,580137,85053,2,"2,10 EUR",17566.0,DECO
28/11/2011,579193,22900,6,"3,25 EUR",12657.0,CUISINE
19-08-2011,563848,22757,12,"1,25",14911.0,papeterie
25/05/2011,554650,16237,30,"0,21",12681.0,DIVERS
27-07-2011,561507,21055,2,"8,95",,jouet
29/09/2011,568901,23132,6,"5,75",15050.0,deco
28-09-2011,568654,23311,12,"2,55 EUR",14911.0, deco
06/06/2011,555728,20829,3,"2,10",17252.0,BIJOU
06/11/2011,574682,16012,24,"0,21",14963.0, papeterie
05-04-2011,548968,23181,8,"7,50 EUR",,cuisine
24/08/2011,564337,22326,24,"2,95",, deco
17-12-2010,539391,21135,16,"1,69",12417.0,PAPETERIE
02-12-2011,580289,82583,24,"2,10",15856.0, deco
11-10-2011,570672,22616,24,"0,39",12536.0,DIVERS
17/07/2011,560251,21843,2,"10,95",17774.0,cuisine
17-08-2011,563540,22334,8,"1,65",12473.0,sac
10/12/2010,538174,22489,24,"0,42",12471.0,divers
11-07-2011,559654,22692,10,"6,75",,DECO
18/08/2011,563737,22720,1,"4,95",16261.0,cuisine
01/07/2011,558714,10133,10,"0,42",17888.0, papeterie
20/05/2011,553935,23169,1,"4,15 EUR",15856.0,cuisine
15/09/2011,566846,C2,1,"50,00",14911.0, divers
31/08/2011,564856,85099B,10,"2,08",12477.0, sac
08/06/2011,555947,21287,72,"0,38",14911.0,deco
28-08-2011,564745,23165,1,"1,65",16806.0,CUISINE
25-11-2011,578794,23695,12,"0,42",17232.0,PAPETERIE
07/09/2011,565916,23316,2,"9,95",14156.0,deco
26-06-2011,558089,23164,4,"4,95",13505.0,cuisine
26-05-2011,554792,21080,24,"0,85 EUR",12547.0,PAPETERIE
14-03-2011,546541,20712,10,"1,95",14911.0,SAC
26/01/2011,542216,20966,10,"1,25",, divers
21-04-2011,550899,22423,2,"12,75",13505.0, cuisine
03/11/2011,574093,22742,6,"2,95",,PAPETERIE
06/09/2011,565748,22171,12,"7,65",14156.0,deco
11-11-2011,575886,20674,8,"1,25",12517.0, cuisine
07-03-2011,545883,47351B,6,"2,95 EUR",15974.0, deco
01/12/2011,580137,84817,1,"2,10",17566.0, cuisine
24/03/2011,547658,21166,2,"2,08",13736.0, deco
28/08/2011,564734,22380,1,"2,10",12484.0,JOUET
17/10/2011,571328,22398,24,"0,39",12473.0, divers
03/05/2011,551724,22433,3,"1,95 EUR",15976.0,BIJOU
08-05-2011,552290,79000,12,"0,85",16007.0,cuisine
05-09-2011,565466,23200,10,"2,08",12422.0, sac
22/09/2011,567721,21212,120,"0,42 EUR",12409.0,CUISINE
10-12-2010,538279,21326,192,"0,55",14952.0, cuisine
23-05-2011,554132,22433,6,"1,95",12360.0,bijou
22/09/2011,567915,20749,2,"7,95",12579.0, divers
09/06/2011,556214,21977,24,"0,55",,cuisine
03/08/2011,562210,84580,4,"3,75",13486.0,jouet
04-11-2011,574336,22629,12,"1,95",,jouet
24-01-2011,541981,22352,6,"2,55",12691.0,cuisine
06/06/2011,555728,22077,1,"1,65",17252.0,divers
08-05-2011,552262,23162,4,"3,75",14911.0,cuisine
18/07/2011,560360,21470,6,"3,75 EUR",12744.0,jardin
06-06-2011,555588,22796,2,"9,95",, deco
26/10/2011,572763,21481,4,"3,75",12812.0, cuisine
02/12/2010,C536827,21527,-3,"6,95",13408.0,divers
29/09/2011,568781,22423,32,"10,95",14952.0, cuisine
14-04-2011,550144,85099B,3,"2,08",16520.0,SAC
11-10-2011,570555,21810,48,"0,39",17119.0,deco
12-08-2011,563098,21975,24,"0,55 EUR",14911.0,cuisine
01/07/2011,558647,22758,12,"1,25",14868.0, papeterie
03/11/2011,574252,22554,12,"1,65",12437.0,CUISINE
17/08/2011,563557,23122,24,"0,83 EUR",15786.0, divers
18/08/2011,563613,23307,24,"0,55",12688.0,cuisine
03/12/2010,537030,22587,12,"0,85",16455.0,BIJOU
08/03/2011,545937,23176,24,"2,25",12758.0,DECO
14/08/2011,563211,20724,10,"0,85",17049.0,sac
25/07/2011,561116,23292,8,"1,25",13520.0,cuisine
10/05/2011,552559,22845,2,"6,35",15865.0,DECO
01/12/2010,536370,21035,18,"2,95",12583.0, cuisine
04/12/2011,580528,85183B,12,"1,25",14911.0, papeterie
28/10/2011,573153,22556,84,"1,65 EUR",12678.0,cuisine
10/12/2010,538174,22419,100,"0,36",12471.0, papeterie
24-01-2011,541932,48187,20,"6,75",14439.0,DECO
27-06-2011,558200,22523,2,"0,85 EUR",15976.0,JARDIN
12/10/2011,570875,22617,3,"4,95",12667.0, cuisine
06/11/2011,574653,21976,48,"0,55",12619.0,cuisine
21-11-2011,577698,21026,2,"1,25",14963.0,DIVERS
01/12/2010,C536391,22556,-12,"1,65",17548.0,divers
20-10-2011,572087,21948,12,"1,25",12683.0, cuisine
24-01-2011,541877,22973,12,"1,65",, cuisine
09/06/2011,556241,20726,10,"1,65",12597.0,SAC
01/12/2010,C536548,22077,-6,"1,65",,divers
24/11/2011,578459,22338,96,"0,19",, deco
22/08/2011,563936,72807A,4,"4,25",17828.0, bijou
07-12-2011,581182,23108,4,"6,25",12783.0,JOUET
05/12/2011,580662,23320,12,"1,25",15856.0,divers
09/12/2010,538040,21888,2,"3,75 EUR",16520.0, divers
11/04/2011,549667,22960,12,"3,75",14911.0,cuisine
11/10/2011,570640,23345,12,"1,25",12474.0,JOUET
04/08/2011,562370,22327,12,"2,95",12626.0, deco
22-08-2011,563950,23316,2,"9,95",12471.0,DECO
08/12/2010,537818,22513,4,"3,75",12766.0, deco
29/09/2011,568901,23350,6,"1,25",15050.0,PAPETERIE
03/10/2011,569332,21930,3,"2,08 EUR",12637.0,sac
16-11-2011,576653,20914,48,"2,55",14156.0, cuisine
27-10-2011,573130,23493,10,"1,95",13969.0,DECO
05-09-2011,565475,20914,48,"2,55",14156.0,cuisine
12/05/2011,552978,82600,48,"1,85",12590.0, deco
14/10/2011,571231,82583,72,"1,85 EUR",15856.0, deco
29/11/2011,579515,23035,12,"1,45",14191.0,DECO
18/09/2011,567180,22971,3,"2,55",, cuisine
19/09/2011,567302,22142,15,"1,45",15058.0,DIVERS
03/05/2011,551714,21745,2,"3,75",16806.0,JARDIN
14/12/2010,538826,20846,20,"1,25",, deco
04/01/2011,540040,22466,12,"1,95",12483.0,deco
18-10-2011,571676,22853,1,"3,25",,cuisine
23/11/2011,578104,23082,6,"3,75",13969.0,papeterie
14-09-2011,566734,23389,1,"4,15",16910.0,JOUET
17/11/2011,577029,23310,72,"0,42",15563.0,bijou
28-07-2011,561676,79321,4,"5,75",13468.0,DECO
11-07-2011,559674,23000,2,"0,42",15856.0,sac
09/09/2011,566213,23209,10,"1,65",14895.0,sac
11/10/2011,570521,21558,6,"2,55",12371.0, cuisine
18/05/2011,553686,22515,6,"2,10 EUR",14911.0, jardin
07/07/2011,559173,16161P,25,"0,42",12540.0,PAPETERIE
04-12-2011,580509,21623,2,"9,95",12719.0,deco
05/10/2011,569653,22431,12,"1,95",12451.0, bijou
09-11-2011,575193,22352,6,"2,55",12681.0, cuisine
05/08/2011,562560,22533,4,"0,42",,cuisine
29-09-2011,568791,84378,12,"1,45",16650.0,DECO
06/01/2011,540351,85032A,6,"2,10 EUR",12735.0, papeterie
28-08-2011,564737,22114,4,"4,25",15312.0,cuisine
19-10-2011,571905,22465,12,"1,65",12370.0,deco
25/01/2011,542102,20972,48,"1,25",12744.0, deco
27-07-2011,561507,22423,3,"12,75",12397.0,CUISINE
21-08-2011,563913,21471,6,"3,75",,divers
17/11/2011,577046,23497,12,"1,45",12449.0,divers
07-12-2011,581098,22083,6,"2,95",14911.0, papeterie
21-07-2011,560875,48173C,2,"7,95",13562.0,deco
24-08-2011,564201,23548,25,"0,42",12540.0, papeterie
24-11-2011,578662,84997D,2,"4,15",17516.0,CUISINE
27-06-2011,558113,22849,1,"16,95",14911.0, divers
16/12/2010,539084,85150,6,"2,55",,DECO
